idFrom,idTo,value,start_block,end_block
0x0648cb02e68f505791ffa6bdcd95ee071ee6b0a3,0x28c6c06298d514db089934071355e5743bf21d60,535836.7627000,12968718,12968817
0x3cd751e6b0078be393132286c442345e5dc49699,0x2a76d64e3fe603cc52eb33f3f17f23d6f822c8bb,2142.3829730,12968718,12968817
0xe897ad1c336b47c2a47b9e2984f94e141dbcf6d3,0xf8353e3d57520c5ec29b7e8fc7091035a75a0209,4286694.1020000,12968718,12968817
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xf4c7154caf24e4d375636af13b4e1dced9d14362,11227.6722000,12968718,12968817
0x24233ed3f09d5bacc08a95bbc415d8cb41021790,0xf76c5b19e86c256482f4aad1dae620a0c3ac0cd6,857.3388203,12968718,12968817
0x46340b20830761efd32832a74d7169b29feb9758,0x09e6a0f5f24ee4ab4290d3fa557dad0bdb502e22,1316.2294240,12968718,12968817
0x477b8d5ef7c2c42db84deb555419cd817c336b6f,0x54169ce84133ac21073debff1f94a6c1d2ec8677,229916.8381000,12968718,12968817
0xb8d7b021772b76df5fd18a20d1a3daebf8615630,0xcb8caf47cd7740f5ba26d40a0d0b4dd46ef2cc80,99536.1797000,12968718,12968817
0x464e63b1e975d8940bac32714a9612d16a049c5d,0x627f47b3ce18dde1eecaede4901312e189c6a2f2,33704.1323700,12968718,12968817
0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,3810.9872040,12968718,12968817
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x6664978841888e9ce0008cf57b8b2130a99c055b,2085.4766800,12968718,12968817
0x210bcc3a913751281d7c07b5a2e2c0dd85381a27,0xf514826f5aac36dc1e36a5919c5958147aa93337,1977181.9550000,12968718,12968817
0xf303848b2f63a5d0f7c9291d3332f45e2752c10b,0xa442f3a4717ff3bf277d275c6f7be4fc494850bf,21283.4362100,12968718,12968817
0x65e816ab9f2d8ccd84eaa6f882bdf9c7b814bc57,0x28c6c06298d514db089934071355e5743bf21d60,107060.1852000,12968718,12968817
0x1b46a4265aeaaf926236cc66198562aa2874e6c2,0x5b9c788b99e6681800d94c4517a21c05b246d04e,1551208475000000000.0000000,12968718,12968817
0x3a1584ddec2c705a89789a0cba4b00af88491af9,0xbfc4a3e1d35b72543ba20dfa75a125c7496edd83,656057.0988000,12968718,12968817
0x3cd751e6b0078be393132286c442345e5dc49699,0xfc2a1175b26fbb61df0458b0cbb6d80dc6f30810,20439.3551300,12968718,12968817
0x83a0ef3bb0b34bd8ef5463b3cf3fc35dcf26867c,0x2b91ed4c9ea599d7dd59556ac8477304e09341ec,14175.6687200,12968718,12968817
0x3c4231537b2b7d4d1e77a6cdbddebb63f7c12959,0x28c6c06298d514db089934071355e5743bf21d60,21262.0027400,12968718,12968817
0xd112d6913b14acf3b7aaf93f6f12d51a439bda5e,0x661338d232c373c275a6b129f87e8a6cd3bd1dd5,68587.1056200,12968718,12968817
0x10a10afe40b73ba8c65d55d50827c1b9f067e7eb,0xb3fbf45e78e8bec4181d67e887164eacb2505bb7,9216.3923180,12968718,12968817
0x09a6995c62814affea0b5ef452ac7dea1016250c,0xd8ba7125532e67de2ef58a82bad7d25c7168a8e5,2559.1563790,12968718,12968817
0x0c0de19b73107b78f7e157dedda8ef8abe07558c,0x518168b34074d97293f99e30abbd1c1e0b1d38a5,750171.4678000,12968718,12968817
0x6dfbd074e2ed349e26179e6ac4f60d51518e81b4,0xf76c5b19e86c256482f4aad1dae620a0c3ac0cd6,434.2833719,12968718,12968817
0x8b7a5570add7ec10e2f3d232b640dff536f7a24a,0xf76c5b19e86c256482f4aad1dae620a0c3ac0cd6,2001.4257120,12968718,12968817
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xe72255d6b1a86870532fcdf4db847ca9b6cfb50c,760.0308642,12968718,12968817
0xd112d6913b14acf3b7aaf93f6f12d51a439bda5e,0x5598c970cd79304b60b606d03b03369072140d67,119298.6968000,12968718,12968817
0x5cc58c23434149bfd568400d4cd18832ff38e464,0x6eff3372fa352b239bb24ff91b423a572347000d,36329.7325100,12968718,12968817
0x6aa80b36ca3e03836ae6de631158d5f1411ee70e,0xb77f174b2566fc4d6efbf7eccf2fd3f6147a8190,70877.7006200,12968718,12968817
0xa070e9cffc55b63be44362555ef87d3509ba8c6e,0x74de5d4fcbf63e00296fd95d33236b9794016631,3215819877000000000.0000000,12968718,12968817
