idFrom,idTo,value,start_block,end_block
0x46705dfff24256421a05d056c29e81bdc09723b8,0xeb498cf493010e8bc7346c895f8ff64cc07c8ae5,31678.6694100,12969518,12969617
0x697437726849df52d65d4e5d1c339ffbb0adfcee,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,19740.2263400,12969518,12969617
0x535d2d5cc4d49334325f107a14453b0c44aa4950,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,12849.5799000,12969518,12969617
0x85ab71d61a1088b7fbc7d9ceb0c3e59855fc9094,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,8809.1563570,12969518,12969617
0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xd5f214477226013763ebf56710405481e95977c9,32814.6433500,12969518,12969617
0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xbc9d0601b1a62dc3221d444813d95c0e28204ebf,3236.4540470,12969518,12969617
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xa53bbcf2268bf89e1e4968707ea2c3cb1f4e0f73,159269.3022000,12969518,12969617
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xa8f7a7c8df6810ead42adb6acafe8862c53d9228,40209.1906700,12969518,12969617
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x70d2379f4d9a4db0d29ab52ff1957cdaf756a1a2,900.2057613,12969518,12969617
0x9696f59e4d72e237be84ffd425dcad154bf96976,0xd6fe39239ef9aa0bce1ec305b905969e215e977d,123290.8951000,12969518,12969617
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xb513b09ba40d28019b32801d599c70bf2537bdee,1221.7078190,12969518,12969617
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x8efc82a22d63db9c388a43b5daa511e01987f03b,378838.1237000,12969518,12969617
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xd2a323a6474015b0302a178cecc293c979d71675,214013.2030000,12969518,12969617
0x28c6c06298d514db089934071355e5743bf21d60,0x8c34efa319b1d96ed089dcc08fdff9f478359f71,6987.3113850,12969518,12969617
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xad1ac253d4de832e37cb9eb7e885a4377682530a,312607.1674000,12969518,12969617
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xd258e7aee34bf1c3f38f515965e6ef22cd8aca21,6451.4746230,12969518,12969617
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0x7f4a4ea52fe4dfb1545a7907390e28649e2892e0,4759.5565200,12969518,12969617
0xfda276dd36f4db76b7ba7a533b65d477e798f2bd,0x8b03f42b4c04f923b36ab719142e9c2964b65f9e,994843286900000000.0000000,12969518,12969617
0xee61f5fb0db81d3a09392375ee96f723c0620e07,0xfe7df3e0bed4d7b888cc4a6339b030764a9fc15a,30917.7812100,12969518,12969617
0x5ec6abff9bb4c673f63d077a962a29945f744857,0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,10808652.1400000,12969518,12969617
0xd48c9660398ad0c952fdcf160078b6a28745fd5e,0xbea554966d736d5542cef714ad0d8c058569ae6d,214334.7051000,12969518,12969617
0xc56455161798e1d9c25be4ba374a0c18f2c44552,0xd81448361354da6de5364cc71610a2b165c97fa6,19825.9602200,12969518,12969617
0x48fa9eed60bc3fac0579d45b33054741256cc0e8,0x3a0575354462891a68ba5e8b4c2efdf3cd8e79f4,214334.7051000,12969518,12969617
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x77442893ddb9bcc0da31f0b7ee5dcc59d0e9ea34,494384.4307000,12969518,12969617
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7303fe8c5333227b7ff80c3b88e87b1cba454390,106867.2840000,12969518,12969617
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x40bfa5e15bb2919d98f63e7d11f2952b4318c7b1,1521069.1020000,12969518,12969617
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6ced290c94369f9b738044f3a94ad927118272c1,458118.9986000,12969518,12969617
0x7b00b8e42b19506a5271250b47967dd3b7689a4f,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,2633.1547500,12969518,12969617
0x6e14c0fa95d34cf98774576abe584505f3aa813c,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,42866.9410200,12969518,12969617
0x91000060399502550000007bbfba0052f47b008a,0x53f4bdf9698efeca1eda872876d116aea2298620,2288756720000.0000000,12969518,12969617
0x1062a747393198f70f71ec65a582423dba7e5ab3,0x21ec4c4e4468e4c28b5ca10ada09cfbbd7f7976e,6225.3744430,12969518,12969617
0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xb2466e05285e913c07d72c8ab4e91825157d6ad3,51311.7284000,12969518,12969617
0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0x9eefd4743913e9b69b5004fd744fd117e84ac075,20361.7969800,12969518,12969617
