idFrom,idTo,value
0x815492811db4abc26ea3d282bdce38c8f5a371be,0x7d7b9d0e64ac4c1dbd089a7ca4eb884c6962f9ed,0.00000
0x153903c5e415212afcc5e835782990ad55260a5b,0x56ff955272c7a4de10146f4f1c77a48950df17dc,0.00000
0x18a1738073d427ccf4c168fd4a1f5830a859f8c4,0xc7807e24338b41a34d849492920f2b9d0e4de2cd,0.00075
0x059b3c61f44510b6e43eaa9e86656479e2c55040,0xb7a5601e25111127a2a177e9b1afa4f141731c5d,0.00000
0x2fa103d8d88dc2d7da24fc723a3465fb00b0479c,0xbb73d98822903bbdd00188140ac3a9c61bb00605,0.00000
0xf70da521a277123f161d592ec086eeded41d6908,0x5958cca2f1a8360231f748e85c1f779ba832ddfb,0.82823
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x38a735729a946742e8d4c714a58f3e6a4f1c2921,0.01777
0xbdf5b4aed51d9f77b5e808802355ebecab823185,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0.00004
0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdafd66636e2561b0284edde37e42d192f2844d40,0.00000
0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x3326ed98b05b4fbfafcd844eff249850b56f93c3,0xc10f8ebe717e78447b6885048947b05006b82f8b,0.00013
0x3470447f3cecffac709d3e783a307790b0208d60,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0.00000
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,0xe592427a0aece92de3edee1f18e0157c05861564,0.00000
0xc10f8ebe717e78447b6885048947b05006b82f8b,0x4c6007e38ce164ed80ff8ff94192225fcdac68cd,0.00013
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x2997bf5bf6024f1b0361e7cae2b5614cc6044980,0xc77b23f2d808320c014f96cdbfab91d7a910565f,0.00003
0x28c6c06298d514db089934071355e5743bf21d60,0xe450cb9231a24c9b157ece47dc153c64f0714f7f,0.00149
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.04281
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.04281
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.01312
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03126
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03126
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x93e3dc6e2e5e5566cc453ffc8f6dc4cac73fd6e4,0.00002
0xb33e89deb314f40b5c09d7a4b5b6da06cfc1b956,0x5958cca2f1a8360231f748e85c1f779ba832ddfb,0.09896
0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78,0x384a17f472eb3b82c2a22b200ec74e16d66f02f2,0.00000
0xe93381fb4c4f14bda253907b18fad305d799241a,0x52ed8e90b86ce6fc7476472020512348432762c9,0.00040
0xe450cb9231a24c9b157ece47dc153c64f0714f7f,0xb739d0895772dbb71a89a3754a160269068f0d45,0.00149
0x6edf968da408a9640b8865826429a977a11c5048,0xdd1452303da46346abe7e5c2351cd33cd4aa1171,0.00004
0x59a5208b32e627891c389ebafc644145224006e8,0x07205f75fb83d8a127bbc74e8040a26127425130,0.00102
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,0xfff6b41a29881fc97bd6e8778529b1e37597d94a,0.00015
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03805
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03805
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.02262
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03013
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03013
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.00011
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.00011
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.00073
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.00073
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,0x7452e7d530078dbd6a2ed65007bea00a4d60f138,0.00003
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03780
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03780
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02589
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02589
0xd629e627b2d35120d3afdfaa0d742500be63de00,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00085
0x0538f0c58897503c13707ccdf8804b57d8907213,0x4f6742badb049791cd9a37ea913f2bac38d01279,0.00211
0xd629e627b2d35120d3afdfaa0d742500be63de00,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00064
0x5c4c288681402bc0c728b1c3308b1e51aaa3b213,0x9cd83be15a79646a3d22b81fc8ddf7b7240a62cb,0.00160
0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x215105abd36a28306ddbcc20bafb24ae863796be,0.00002
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02324
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02324
0xd629e627b2d35120d3afdfaa0d742500be63de00,0x4328c8ef27b15820c77b927ec14e824a189cfe40,0.00021
0x51f185ca2123ead735e5f8be986dacf5db794210,0x2e4f9b5b6f890f0d39a11311281f0f80b4dfea0d,0.00253
0xb739d0895772dbb71a89a3754a160269068f0d45,0xe51f139653411d31d246bdcbc4b184a41eac8a21,0.00143
0xb739d0895772dbb71a89a3754a160269068f0d45,0xeadfabe323fbb8edfc04bc13581223a0b86de7e8,0.00009
0xe93381fb4c4f14bda253907b18fad305d799241a,0x93aee318b07a863a33a0fb1d1ce730e3347167ee,0.01525
0x22e63dfe1e276c63f536748405160a2e8656cd10,0x5958cca2f1a8360231f748e85c1f779ba832ddfb,0.26338
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xc7f26588f5e0925045966722928f155ac4fcac98,0.00413
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02411
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02411
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.00025
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.00025
0x2e4f9b5b6f890f0d39a11311281f0f80b4dfea0d,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0.00253
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02360
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02360
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.02451
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02537
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02537
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0.00001
0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x215105abd36a28306ddbcc20bafb24ae863796be,0.00072
0x022757d962f47770fd86b195e1c84edb8fe18e76,0x97d2b1690053548b6086a28ddd0bbe034b6f4a5b,0.00003
0x22e63dfe1e276c63f536748405160a2e8656cd10,0x5958cca2f1a8360231f748e85c1f779ba832ddfb,7.50363
0xbdf5b4aed51d9f77b5e808802355ebecab823185,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00002
0x9d406c4067a53f65de1a8a9273d55bfea5870a75,0x18c09bd6f4a5d72e55f332399cc2f6d1c02a7382,0.00018
0x9d406c4067a53f65de1a8a9273d55bfea5870a75,0x18c09bd6f4a5d72e55f332399cc2f6d1c02a7382,0.00018
0x28c6c06298d514db089934071355e5743bf21d60,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.02905
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x2cd6e622e81902cb0330774671077d02eaa6bac9,0.00095
0xb739d0895772dbb71a89a3754a160269068f0d45,0x94e50372513f9e93d6546ab8ed3169a616481328,0.00037
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.02122
0x5025551a4a28f41acc3e711c20f53277805c8f61,0xe61e8d55fbe7afe5eef04921b65a02fa875e0b5d,0.00006
0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,0xe592427a0aece92de3edee1f18e0157c05861564,0.00000
0xe93381fb4c4f14bda253907b18fad305d799241a,0x93aee318b07a863a33a0fb1d1ce730e3347167ee,0.01522
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.08147
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.08147
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0.00017
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x0000006daea1723962647b7e189d311d757fb793,0.00020
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.00043
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0xfc2f592ed0e0447c6c0e75350940fc069c2ba1e6,0.00043
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.04985
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03627
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.03627
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,3.33743
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0xc36442b4a4522e871399cd717abdd847ab11fe88,3.33743
0x97d2b1690053548b6086a28ddd0bbe034b6f4a5b,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0.00003
0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,0.00003
0x28c6c06298d514db089934071355e5743bf21d60,0xcfa92a3140d6145ea127a219769e91340a436e98,0.00017
0x2fa103d8d88dc2d7da24fc723a3465fb00b0479c,0x3eea82a74e6df8af9132e10e59bfd51c871b2802,0.00000
0x815492811db4abc26ea3d282bdce38c8f5a371be,0x0f14ec24b110704e7ded90904d223cbece84a31b,0.00000
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02189
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02189
0x153903c5e415212afcc5e835782990ad55260a5b,0xf0a1136e31457937924fe4a4057b728e83b3f854,0.00000
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02434
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.02434
0x059b3c61f44510b6e43eaa9e86656479e2c55040,0x867ce174add6c0ddad5ab0e3552b5e5dd89f6e30,0.00000
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.01276
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.01276
0x805cac02d17488211b08467440c705f24458ef3b,0x9d406c4067a53f65de1a8a9273d55bfea5870a75,0.00036
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0xae9b1c8e3eaf548566fcbe199bdaf5353b5ed927,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00051
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x3c85007f29a9e1581fb4e4aaf84cdc2964d3a260,0.00189
0x384a17f472eb3b82c2a22b200ec74e16d66f02f2,0x325308cdbae10e6d4cd25effab48db0e528eae00,0.00078
0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0.00000
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.01684
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.01684
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.07964
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.07964
0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x0000006daea1723962647b7e189d311d757fb793,0.00020
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.05367
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x6906d9b266c53a3ac2aa3eefe9700b4b07b2ae5c,0x2b07708e3ff81782d09002d44661bb909d46da97,0.00003
0x4d246be90c2f36730bb853ad41d0a189061192d3,0x9d406c4067a53f65de1a8a9273d55bfea5870a75,0.19670
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.06311
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.06311
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xdafd66636e2561b0284edde37e42d192f2844d40,0.00703
0x05771a695d555169117995e6e2ed5d6cc71cd846,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.00030
0x05771a695d555169117995e6e2ed5d6cc71cd846,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.00030
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.04618
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0.04618
0xb739d0895772dbb71a89a3754a160269068f0d45,0xee5d6a29832dff1eeffe78832538237fca212f13,0.00039
0x00000000454a11ca3a574738c0aab442b62d5d45,0x0000000089a83208f0e50096f8dc45b62b615d67,0.00144
0x00000000454a11ca3a574738c0aab442b62d5d45,0x0000000089a83208f0e50096f8dc45b62b615d67,0.00144
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0x11111112542d85b3ef69ae05771c2dccff4faa26,0xd3d2e2692501a5c9ca623199d38826e513033a17,0.00000
0xb739d0895772dbb71a89a3754a160269068f0d45,0x5861fd9ab98e6698ebcc681ebe2e95e27d09a456,0.00033
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xb98232c3e43aa16a9d28350ac279eed519aae213,0.02191
0x28c6c06298d514db089934071355e5743bf21d60,0x93e3dc6e2e5e5566cc453ffc8f6dc4cac73fd6e4,0.00044
0xdd1452303da46346abe7e5c2351cd33cd4aa1171,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.00004
0xdd1452303da46346abe7e5c2351cd33cd4aa1171,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.00004
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x1ffd39aafb3d87a8a55179fb8a3c88c8a615dd1c,0.01947
0xd95ae117f8c7e0ab01e38a5159a9fe48fb0b7366,0xfe6929f7eb61ed380e5f0514735c193ef4c5adaa,0.00005
0x0aac92d39174520d7fcabe5474520af5bda244f1,0x2edac1c40553bf862216632a62eda1c9656051e2,0.00003
0x2fa103d8d88dc2d7da24fc723a3465fb00b0479c,0x250e7f84ae5722432f9e62f139e5bb84d6f92397,0.00000
0xe93381fb4c4f14bda253907b18fad305d799241a,0x19864cd823d056471f69367c58fff392d8a22d6c,0.00014
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x98b605e48034e452e4eb59cb795287070561d1db,0.00031
0x4184d9a175d13e568f3466ea93c02b6f8eb9f8c1,0x80593a336e3dba6ae7d6195bf99da86ed50135d9,0.00001
