idFrom,idTo,value,start_block,end_block
0x6532b9995e368ebc3020fe3e1d70a8c428cdd2fc,0x1dbc404c4edd3ae3fa90442f611487fd8a3ffdab,229273.8340000,12969418,12969517
0xc2a44114af8c33ac66dd2e80b24f79925bd742c4,0xc0eab9c6e5c57db8b44de53075c4939cf10f4eeb,66246.0389400,12969418,12969517
0xa25979e9150a8ab187b7db0fccd3d0ea0e7aa03a,0x2c86ce244cd12d29793224868dd1717b3a842b71,10557.4845700,12969418,12969517
0xbbdf8c6f272a65fe0294ef775b463b43327190d9,0xe592427a0aece92de3edee1f18e0157c05861564,10024476150000.0000000,12969418,12969517
0xd0b7f95fe4c38ada6ee4b1a217be074415dff2bd,0xe1bf13c4e27b7aef1bba0e5fa480dc93d4ed4543,32793.2098800,12969418,12969517
0xe37f266845f3cbd9140a73b68adfee4ef4fa5436,0x9ccec2c50717c8f0479a7d4c30f1f6b72eb916cb,4286.6941020,12969418,12969517
0xfc99015aac00bee34f63753803e3402e640dc48e,0xab5c66752a9e8167967685f1450532fb96d5d24f,33264.7462300,12969418,12969517
0xd3172db692672871ea6305c9c13b44eb669eb08b,0x78b76e619115e2509b4f667dd14df6972c1c0b17,107167.3525000,12969418,12969517
0x704196fade28bfc9eecff5d83909217e17dc2f04,0x697437726849df52d65d4e5d1c339ffbb0adfcee,19740.2263400,12969418,12969517
0x45ebb1fbf6c36f68a1bcfc3646f171c504d16c07,0x1f20f3e608db80aa72ad715b1d38962cce0df738,1108110.4250000,12969418,12969517
0x96f8d9285824d96b052ef603b406cf7e80e210fd,0x127c0eac5de348ccfc852c73d0ddc1c56bb25648,195859.0535000,12969418,12969517
0x3cd751e6b0078be393132286c442345e5dc49699,0x3119341c3e2080aa2ecfacb83573b1dac34f5662,8241.2408260,12969418,12969517
0x6961db3c1a65fbbb164507c019ec511df90cecd9,0x0380458cca1992b2d689c047b34b56ae46b385ee,10716.7352500,12969418,12969517
