idFrom,idTo,value,start_block,end_block
0xca3b710fe1734c6c216fc721eab67bb4c8829efd,0xe59cd29be3be4461d79c0881d238cbe87d64595a,85733.8820300,12969318,12969417
0xf0ef84dfc49d1e73353e0e8fb745d1f1ff216c5d,0x1570182a41b1e097a9ffddae065e011408882e7e,1421.5734950,12969318,12969417
0x940d389c4e3df4292ba86daf8b228167bba061ad,0xa966ccb5b00eeb16eb0130d3a9d43b67e3e7f548,66372.0850500,12969318,12969417
0x3b621b6283ff43e6ec72675f62e7a8e8bb48deca,0xe59cd29be3be4461d79c0881d238cbe87d64595a,1020.2331960,12969318,12969417
0x6aa25df66fbd4ffd22e651dd8328f08ed81738e6,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,5733.3697700,12969318,12969417
0xb8d7b021772b76df5fd18a20d1a3daebf8615630,0x381a3f64e1bd547f8c77d9377bf2d26fbde93797,23132.1464500,12969318,12969417
0x5d013de11b915dd192f5dfddeab98baadf806e98,0xe59cd29be3be4461d79c0881d238cbe87d64595a,7437.4142660,12969318,12969417
0x59633ca3ce9cb9b8233029e06bf26285b8edff44,0x52dbed6943b5ecd92e3029aeb138d9893b0faba6,130348.4491000,12969318,12969417
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x6b15ae1946b36fac6f93f16f026ec6f32de0d64c,12559.0996900,12969318,12969417
0x1062a747393198f70f71ec65a582423dba7e5ab3,0x6aae552bd1f362a9d200a8229e9e45a0011e7d78,70794.7530900,12969318,12969417
0x2b71c6f80e8402ab4a77acb11be12a0ba927818c,0x0a98fb70939162725ae66e626fe4b52cff62c2e5,301418.8957000,12969318,12969417
0x556700f55aed1eeffbbc8797316e970e5855f622,0x28c6c06298d514db089934071355e5743bf21d60,267082.4760000,12969318,12969417
0x22e2232b6f95473d42686c3d04d206604a4ebeff,0xda816e2122a8a39b0926bfa84edd3d42477e9efd,95939.2146800,12969318,12969417
0xebec870a9d0c600cf56f051171ce0cbbc031d92f,0x691f987fd150967d6b6bd7e7b3d04e9dbc1f4efc,2164.7805210,12969318,12969417
0xf83f627efebad853b98d677187aa1d621b4b362a,0x7bf4c09dbe313aeb8db646fdd0f620a032bb4219,63207.3045300,12969318,12969417
0xb275483694d627242e77b95630168da4aec5da83,0x4b8f3891647accab1605ca0e47b1de5ef6700bed,1505.2726340,12969318,12969417
0x572e5644f61d96d912a2904d30821b158d93c71c,0x6254b927ecc25ddd233aaecd5296d746b1c006b4,10716.7352500,12969318,12969417
0x7263e684f386396774f2f23d8bc650df3e65f6a3,0xe70e63a3234b154758bdaf625ce1d3b8082505fb,643.0041152,12969318,12969417
0x48210514dc5b1e40faa3f395bc4c246e1b3176d3,0xb6e190a48d9b182913df5002100e303aea62f90a,16289.4375900,12969318,12969417
0x56481fa2024cbb578c69d464b9e0a15a802c6004,0x4fe38434d7a4d3e92cb90759dc654df5f437b2a9,8573388.2030000,12969318,12969417
0xa31c8a00a01cc7e469424b7986ffbbfe5d9083cc,0x183d6011294a5a159d374a7158499a2b72f9d645,7180.2126200,12969318,12969417
0xd05e6d2c288f1bd242a1a09b3de706327f182a3f,0xa966ccb5b00eeb16eb0130d3a9d43b67e3e7f548,42866.9410200,12969318,12969417
0x47fda7195ae2fa0d857ac94b3a787965521b5213,0xadfdd5e197399b33de48f41838e5e983546feabd,97093.6214000,12969318,12969417
0x2144b757acaf043a27c9e06a6410c3b96950602b,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,10626.5003400,12969318,12969417
0x3871219646c3e3ea457c21954a047b444bf12720,0xacdbfdaa107795a5a6774f005645e07361e3cecd,24841.3923200,12969318,12969417
0xff0adc7998022d551b4d443dc4d7016dcd549152,0x3b94c18a88f5e105d54d8b6e54482d9b932689d2,19646.2764900,12969318,12969417
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x40bfa5e15bb2919d98f63e7d11f2952b4318c7b1,2280864.1974000,12969318,12969417
0xab5c66752a9e8167967685f1450532fb96d5d24f,0x4181418842e8e98b43f77c877cb8e1d71f156cfd,8560.5924210,12969318,12969417
0xf91a11b31ecd9a93aed7060680b5f7899d7cc98d,0xe145db72c62b26663af706d9591378e98b09f98a,11521.7764100,12969318,12969417
0xf78c44b745da59bd631d2acdc3a485a4a1fb4732,0x50219748fec29822a075a511eee3f3e2b836ccc8,61554.9982900,12969318,12969417
0x574fef146b5bf640b769d50bcdd3b27c1280acbf,0xfdb16996831753d5331ff813c29a93c76834a0ad,1085069.4440000,12969318,12969417
0xbb5463f375c7ad90ef3bdd06069f778d1e8e52c6,0x69bb0120290469bd2cde1340cddcfd4d7feb178f,14267913.4500000,12969318,12969417
0xb275483694d627242e77b95630168da4aec5da83,0x524b647bdafbdeab79c93637ae231f5066b7457b,4417.0096025,12969318,12969417
0xf64fdde1d0aa311b6aed60686067838eaf69fd0f,0xe7efc1deda52ca9b42ed82404a6cdf837cacdb31,25462.9629600,12969318,12969417
0x3cd751e6b0078be393132286c442345e5dc49699,0x0cebdb278a8d9adcd34f43757c152aad62035efd,5510.9591690,12969318,12969417
0x622c349b066faa1613e86e81bccddc4dc8db0339,0xc1ec07ddab57da8abdcf0cd0ae4dba5f8e6c1fe9,444937.4143000,12969318,12969417
0xb89eb49bc337d2bfaee360ec63ad606b6788ceb2,0x09b6c24dc336d542c9a274a5f0fb1d254f0e80ee,714.1632373,12969318,12969417
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xc2b836c4ee99687280d30b55216df355f6d79159,6108.5390950,12969318,12969417
