idFrom,idTo,value,start_block,end_block
0xd347a383d6089f3530be92aff13f5b8030369526,0xb0168fa47e27fcbec798003c8ce28cd9143a0941,6001.3717420,12970118,12970217
0x8a22f5e048a35c1b742a73137b44496307f9c4a7,0x691f987fd150967d6b6bd7e7b3d04e9dbc1f4efc,1971.8828450,12970118,12970217
0x52a5dbab152e00c3496a6175cb403a7cacda555e,0xd5f2641edd5a56b9e1d917912c31f336174622d1,3323.6882720,12970118,12970217
0x6fca28864782267a1034f8cf97ae6debcaa966fe,0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,81777.2894600,12970118,12970217
0x20035d15d7eb580d03335a9845ae01dce32bc9a8,0x30eb4c1a534351662c1ae273b8986862b60fa079,1071911.7290000,12970118,12970217
0x2bea3a2922f094433ec24478958c7c3404c25b44,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10716.7352500,12970118,12970217
0x9e6e8ac2300c014c3419101d8d94c924460e3356,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,450.1028807,12970118,12970217
0xdbb27c626fef770b35f8b3bd65045cc08fb549a9,0xd414e955e8d3ef9e9077d8abdf06bb2f1935341e,6644.3758570,12970118,12970217
0x0000000000000000000000000000000000000000,0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c,1430.9980500,12970118,12970217
0xa15e849e3a450ed8be01e487a4682859d34a9425,0x6f616f1f6135094e96f76ece0fde5f5bb8a16b47,166667.7383000,12970118,12970217
0x1dcf9e45fad0d9b4a004edc161562eee2896ee15,0x5a188574b87c28e480f04553f1485f18e45b442b,75017.1467800,12970118,12970217
0x346c17417be721a03d2d2e0134541c5141ee5e9d,0x941ce9e034ce49ce6eb82af766b3a135fc29f6f1,3172153.6350000,12970118,12970217
0x8c6d092a11b9af14403a1e31e8f401e6df978dcc,0xe9841fdf1bb42bc9b7fdddee2d3ad6767f4de5b1,20083.1618700,12970118,12970217
0xc26c76cddf0b64a9491aeffdd67050197b6549b5,0x581473efa76e547bb9858b2034590b7716a6d27e,42866941020000000.0000000,12970118,12970217
0xf2dfeecabdce0354fdb6966c9ae7c50eb611234a,0x92a9afc85bff03e0995d70766af41fa79f9e500e,11724.1083700,12970118,12970217
0x8a7a0ff295d6841d4c854e3182db8d1339f44c2e,0x6d1e2a05f52278c4fc6a0e178fa12c2ca2f918f0,174682.7846000,12970118,12970217
0x3f3d70c9419a521f817ef51c3d4d068946b37f73,0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,16538.1716800,12970118,12970217
0xa823ffbca8d11e49189311c082bf7bcd910688d2,0x108238e529d42a58d5e977ca81bf74336c34922f,21433.4705100,12970118,12970217
0xe59cd29be3be4461d79c0881d238cbe87d64595a,0x65e3bafaa01a817918e28b1a7b2e88d00da428ad,10288.0658400,12970118,12970217
0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,0x91253e4057611820b68183bd5ebc65c20ab9b8d3,9002.0576130,12970118,12970217
0x48fd99928220ea1c78b4267e0c989bfcef8561d6,0x3cd751e6b0078be393132286c442345e5dc49699,6432.9610550,12970118,12970217
0x3cb4ac41a2f19180b37c148dbf44f47a4ee4bdec,0x3cd751e6b0078be393132286c442345e5dc49699,21369.1701000,12970118,12970217
